channel_id,channel_link,channel_name,channel_type,country,country_rank,created_date,daily_subs_average,daily_views_average,estimated_monthly_income,people_rank,social_blade_rank,socialblade_url,subscriber_rank,subscribers,subscribers_last_30_days,uploads,video_view_rank,views,views_last_30_days,yearly_income
@muksna,https://youtube.com/@muksna,먹스나Muk Sna,people,KR,248th,"Feb 9th, 2014",+5.66K,"+6,423,932",€43.8K - €701.5K,736th,"4,624th",https://socialblade.com/youtube/channel/UC6AClN1yUYmZxQxV4c3TXDw,"1,152nd",2.19M,170K,942,"8,331st",1682417784,192.718M,€526.1K - €8.4M
@k-people,https://youtube.com/@k-people,그분이 알고싶다,entertainment,KR,995th,"Jul 30th, 2020",+834,"+2,588,108",€17.7K - €282.6K,"1,735th","4,557th",https://socialblade.com/youtube/channel/UCfH6s4v-giFKJx9qNmtz7bA,"2,011th",323K,25K,1053,"26,760th",641825833,77.643M,€212K - €3.4M
@cookingmua,https://youtube.com/@cookingmua,화장하는청담언니,people,KR,277th,"Oct 4th, 2014",+4.66K,"+2,915,700",€19.9K - €318.4K,767th,"4,418th",https://socialblade.com/youtube/channel/UCrCdZl27CS-SlBDpNDZZ-qw,"1,185th",1.88M,140K,924,"9,041st",1574935085,87.471M,€238.8K - €3.8M
@sweetshop_s2,https://youtube.com/@sweetshop_s2,이상한 과자가게  weird sweets shop,,KR,363rd,"Jul 16th, 2019",+1.73K,"+3,260,310",€22.3K - €356K,--,"4,392nd",https://socialblade.com/youtube/channel/UCNYE6N9YZmsUyReBLzE9x9Q,"1,278th",1.02M,52K,811,"6,307th",2095167329,97.809M,€267K - €4.3M
@jtbcentertainment,https://youtube.com/@jtbcentertainment,JTBC Entertainment,entertainment,KR,54th,"Oct 4th, 2012",+1.33K,"+3,112,274",€21.2K - €339.9K,390th,"4,324th",https://socialblade.com/youtube/channel/UCFL1sCAksD6_7JIZwwHcwjQ,578th,7.82M,40K,85218,417th,12456180408,93.368M,€254.9K - €4.1M
@hansal___,https://youtube.com/@hansal___,한살차이 [Hansal],,KR,354th,"Jan 2nd, 2022",+1.33K,"+3,053,150",€20.8K - €333.4K,--,"4,306th",https://socialblade.com/youtube/channel/UCzucXSFjhZb10mqjXHXTo5Q,"1,268th",1.1M,40K,473,"8,695th",1623695127,91.594M,€250.1K - €4M
@semoyistory,https://youtube.com/@semoyistory,세모이_세상모든이야기,,KR,"1,195th","Sep 22nd, 2023",+4.43K,"+3,415,128",€23.3K - €372.9K,--,"4,305th",https://socialblade.com/youtube/channel/UCwubZ58JHBnMtrb6Y-navpA,"2,282nd",135K,133K,176,"170,214th",105202890,102.454M,€279.7K - €4.5M
@alicamping24,https://youtube.com/@alicamping24,알리캠핑,travel,KR,843rd,"Apr 24th, 2013",+2.9K,"+1,843,377",€12.6K - €201.3K,496th,"4,220th",https://socialblade.com/youtube/channel/UCWY_-67ftlegJA05EC5T6Yg,"1,843rd",473K,87K,937,"67,335th",258691569,55.301M,€151K - €2.4M
@knn_news,https://youtube.com/@knn_news,KNN 뉴스,news,KR,924th,"Jan 17th, 2013",+634,"+3,224,777",€22K - €352.1K,"1,049th","4,112th",https://socialblade.com/youtube/channel/UC1ifSsWUG241rRfK0ezYCgA,"1,931st",392K,19K,55857,"15,457th",1027675148,96.743M,€264.1K - €4.2M
@newjeans_official,https://youtube.com/@newjeans_official,NewJeans,music,KR,66th,"Jul 7th, 2022",+6K,"+3,253,292",€22.2K - €355.3K,335th,"4,090th",https://socialblade.com/youtube/channel/UCMki_UkHb4qSc0qyEcOHHJw,663rd,6.99M,180K,515,"3,751st",3080492158,97.599M,€266.4K - €4.3M
@somacguffin,https://youtube.com/@somacguffin,소맥거핀,film,KR,65th,"Mar 23rd, 2020",+5.66K,"+3,146,343",€21.5K - €343.6K,153rd,"4,028th",https://socialblade.com/youtube/channel/UCaaZFxjlHI3T_I-uFbldIGA,657th,7.08M,170K,389,"4,667th",2596672888,94.39M,€257.7K - €4.1M
@ino-cat,https://youtube.com/@ino-cat,이노냥 inoCat,,KR,109th,"Oct 31st, 2021",+10.6K,"+3,238,876",€22.1K - €353.7K,--,"3,998th",https://socialblade.com/youtube/channel/UCJPZt3WuPFHU6xe7l1qoq5g,866th,5.02M,320K,619,"4,508th",2656960168,97.166M,€265.3K - €4.2M
@j..p,https://youtube.com/@j..p,Jipyeong,,KR,"1,169th","Mar 5th, 2022",+4.83K,"+3,777,097",€25.8K - €412.5K,--,"3,922nd",https://socialblade.com/youtube/channel/UCbWwmmfm7_v_wUOVM9PE-cw,"2,224th",155K,145K,77,"126,933rd",145665284,113.313M,€309.3K - €4.9M
@user-tz9od5gb9t,https://youtube.com/@user-tz9od5gb9t,그대는왜,,KR,920th,"Jun 5th, 2023",+6.06K,"+4,142,873",€28.3K - €452.4K,--,"3,786th",https://socialblade.com/youtube/channel/UCtPvI7ICHGCH922-0V3eegQ,"1,926th",413K,182K,689,"65,991st",285681269,124.286M,€339.3K - €5.4M
@music_mbn,https://youtube.com/@music_mbn,MBN MUSIC,music,KR,352nd,"Nov 25th, 2020",+2.66K,"+3,057,053",€20.9K - €333.8K,878th,"3,875th",https://socialblade.com/youtube/channel/UCsxbX6QnOLal_qzzMK9AR9g,"1,266th",1.13M,80K,4556,"18,482nd",887960731,91.712M,€250.4K - €4M
@fooddilex,https://youtube.com/@fooddilex,FOOD DILEX,,KR,144th,"Jun 3rd, 2022",+3.33K,"+2,787,530",€19K - €304.4K,--,"3,672nd",https://socialblade.com/youtube/channel/UCMU0XbQUk_TriXPmjUJL7qw,978th,3.89M,100K,437,"4,257th",2774631666,83.626M,€228.3K - €3.7M
@ootbstudio,https://youtube.com/@ootbstudio,ootb STUDIO,,KR,318th,"Oct 21st, 2021",+2.66K,"+3,179,771",€21.7K - €347.2K,--,"3,573rd",https://socialblade.com/youtube/channel/UCRmm8763aqO0CoeLCA2jNSA,"1,228th",1.47M,80K,532,"17,616th",917752151,95.393M,€260.4K - €4.2M
@jtbcvoyage,https://youtube.com/@jtbcvoyage,JTBC Voyage,entertainment,KR,132nd,"Mar 28th, 2013",+1.33K,"+3,401,923",€23.2K - €371.5K,733rd,"3,680th",https://socialblade.com/youtube/channel/UCF3UEVPt5zZTlBVJwDG317g,949th,4.16M,40K,14634,"1,378th",6063213893,102.058M,€278.6K - €4.5M
@kbsworldtv,https://youtube.com/@kbsworldtv,KBS WORLD TV,entertainment,KR,12th,"Jan 6th, 2007",--,"+3,588,140",€24.5K - €391.8K,132nd,"3,745th",https://socialblade.com/youtube/channel/UC5BMQOsAB8hKUyHu9KI6yig,260th,19.6M,--,70079,259th,16213234549,107.644M,€293.9K - €4.7M
@shortstoon,https://youtube.com/@shortstoon,shorts toon,,KR,237th,"Nov 3rd, 2022",+6K,"+3,935,055",€26.9K - €429.7K,--,"3,634th",https://socialblade.com/youtube/channel/UCtnm5qzqOUbTh9Irs4JO6rQ,"1,140th",2.35M,180K,1359,"8,214th",1719148434,118.052M,€322.3K - €5.2M
@psickuniv,https://youtube.com/@psickuniv,피식대학Psick Univ,comedy,KR,178th,"Apr 1st, 2019",+1K,"+3,606,583",€24.6K - €393.8K,404th,"3,481st",https://socialblade.com/youtube/channel/UCGX5sP4ehBkihHwt5bs5wvg,"1,050th",3.08M,30K,1434,"6,722nd",1997094729,108.197M,€295.4K - €4.7M
@waitmeme,https://youtube.com/@waitmeme,잠깐밈 - 1분간 재밌게봐,,KR,"1,042nd","Feb 1st, 2023",+734,"+3,199,306",€21.8K - €349.4K,--,"3,470th",https://socialblade.com/youtube/channel/UCKDU7mZPRarBm8-8hOgtAFw,"2,064th",274K,22K,878,"16,126th",991588430,95.979M,€262K - €4.2M
@ivestarship,https://youtube.com/@ivestarship,IVE,people,KR,157th,"Aug 25th, 2021",+3.66K,"+4,364,049",€29.8K - €476.6K,597th,"3,463rd",https://socialblade.com/youtube/channel/UC-Fnix71vRP64WXeo0ikd0Q,"1,012th",3.57M,110K,890,"6,438th",2058946372,130.921M,€357.4K - €5.7M
@diggleclassic,https://youtube.com/@diggleclassic,디글 클래식 :Diggle Classic,entertainment,KR,203rd,"Mar 21st, 2019",+1K,"+3,742,438",€25.5K - €408.7K,876th,"3,380th",https://socialblade.com/youtube/channel/UCRMA_Nb5VF-YoWApSVeXPVA,"1,095th",2.73M,30K,46697,"1,048th",7181986074,112.273M,€306.5K - €4.9M
@jsabeauty,https://youtube.com/@jsabeauty,JSA Beauty,,KR,303rd,"Oct 13th, 2022",+5K,"+3,345,395",€22.8K - €365.3K,--,"3,379th",https://socialblade.com/youtube/channel/UCn2hc3_SsXUOH8E99Afl21g,"1,212th",1.62M,150K,3120,"14,460th",1078300184,100.362M,€274K - €4.4M
@poodlecouple,https://youtube.com/@poodlecouple,푸들커플,entertainment,KR,496th,"May 20th, 2018",+6.7K,"+3,772,469",€25.7K - €412K,"1,219th","3,328th",https://socialblade.com/youtube/channel/UC81KlliBJxIR844123jup9A,"1,459th",861K,201K,954,"28,470th",600734615,113.174M,€309K - €4.9M
@aniscreation23,https://youtube.com/@aniscreation23,Anis Facts Creations,,KR,272nd,"Nov 5th, 2023",+7K,"+2,464,322",€16.8K - €269.1K,--,"3,292nd",https://socialblade.com/youtube/channel/UCO9w-MFSzSPHSjBO4RTaVUQ,"1,180th",1.95M,210K,391,"30,348th",564550031,73.93M,€201.8K - €3.2M
@dlwlrma,https://youtube.com/@dlwlrma,이지금 [IU Official],entertainment,KR,40th,"Feb 13th, 2017",+1.66K,"+2,845,192",€19.4K - €310.7K,246th,"3,277th",https://socialblade.com/youtube/channel/UC3SyT4_WLHzN7JmHQwKQZww,393rd,9.66M,50K,277,"4,097th",2839692121,85.356M,€233K - €3.7M
@makjangshorts,https://youtube.com/@makjangshorts,막장찌개,,KR,"1,283rd","Feb 3rd, 2023",-20,"+3,821,553",€26.1K - €417.3K,--,"3,192nd",https://socialblade.com/youtube/channel/UCMELWDZPBQ7ZZKc-eJw9dfQ,"2,473rd",93K,-600,180,"142,912th",114672548,114.647M,€313K - €5M
@1thek,https://youtube.com/@1thek,1theK (원더케이),entertainment,KR,8th,"Jan 31st, 2011",--,"+3,708,967",€25.3K - €405K,93rd,"3,129th",https://socialblade.com/youtube/channel/UCweOkPb1wVVH0Q0Tlj4a5Pw,208th,24.8M,--,20028,100th,25149318645,111.269M,€303.8K - €4.9M
@twicetv7218,https://youtube.com/@twicetv7218,TWICE TV,,KR,"2,014th","Mar 7th, 2022",+747,"+3,939,327",€26.9K - €430.2K,--,"3,069th",https://socialblade.com/youtube/channel/UCd5IXUJ_NYpr6-p-NftLGBw,"5,766th",22.4K,22.4K,176,"139,516th",118263993,118.18M,€322.6K - €5.2M
@zzanmin,https://youtube.com/@zzanmin,짠민 ZZANMIN,,KR,"1,137th","Jan 15th, 2022",+6K,"+4,049,890",€27.6K - €442.2K,--,"3,018th",https://socialblade.com/youtube/channel/UCAzcQ6kvjYctwJByWDhwZHw,"2,178th",181K,180K,126,"137,809th",122051853,121.497M,€331.7K - €5.3M
@leerowoon,https://youtube.com/@leerowoon,로운이네 가족일기 Rowoon's Family Di…,people,KR,475th,"Jan 27th, 2021",+9.36K,"+3,790,466",€25.9K - €413.9K,"1,006th","2,998th",https://socialblade.com/youtube/channel/UCfrX6IN9jXjO87OF5LlZQUw,"1,432nd",854K,281K,432,"67,208th",257917197,113.714M,€310.4K - €5M
@mbc_officialchannel,https://youtube.com/@mbc_officialchannel,엠뚜루마뚜루 : MBC 공식 종합 채널,entertainment,KR,225th,"Sep 21st, 2020",+1.33K,"+4,054,263",€27.7K - €442.7K,907th,"2,940th",https://socialblade.com/youtube/channel/UCiwQRG2sCcfjKkgxMEdJGPg,"1,127th",2.42M,40K,9048,"2,009th",4746224071,121.628M,€332K - €5.3M
@trendyfoodie313,https://youtube.com/@trendyfoodie313,TRENDY FOODIE,,KR,851st,"Dec 11th, 2022",+4.7K,"+4,205,614",€28.7K - €459.3K,--,"2,906th",https://socialblade.com/youtube/channel/UCaAEgAQ1_2Hkw18vpmxj4Aw,"1,851st",487K,141K,173,"50,232nd",363679673,126.168M,€344.4K - €5.5M
@elgokermo-io9le,https://youtube.com/@elgokermo-io9le,ELgoker Mo,,KR,"1,067th","Mar 26th, 2024",+4.26K,"+2,409,803",€16.4K - €263.2K,--,"2,714th",https://socialblade.com/youtube/channel/UChjTLbx3jjpPlV2nL_h6lBA,"2,092nd",263K,128K,102,"128,472nd",136258228,72.294M,€197.4K - €3.2M
@kbskpop,https://youtube.com/@kbskpop,KBS Kpop,music,KR,48th,"Dec 28th, 2011",+2K,"+4,451,688",€30.4K - €486.1K,231st,"2,709th",https://socialblade.com/youtube/channel/UCeLPm9yH_a_QH8n6445G-Ow,483rd,8.77M,60K,46312,755th,8846464118,133.551M,€364.6K - €5.8M
@kebikids_official,https://youtube.com/@kebikids_official,깨비키즈 [KEBIKIDS],education,KR,192nd,"Jun 22nd, 2015",+7.66K,"+4,850,815",€33.1K - €529.7K,442nd,"2,704th",https://socialblade.com/youtube/channel/UCD_-N4vf-tsqbUxrQ4CrJIA,"1,077th",2.98M,230K,2384,"4,237th",2811649010,145.524M,€397.3K - €6.4M
@sswabi,https://youtube.com/@sswabi,쏴비TV,games,KR,194th,"Apr 19th, 2013",+5.66K,"+3,871,280",€26.4K - €422.7K,566th,"2,692nd",https://socialblade.com/youtube/channel/UCowAQOLSsXRHBHsUdvzIbJw,"1,079th",2.9M,170K,2057,"6,726th",1981116549,116.138M,€317.1K - €5.1M
@humor_1bunzi,https://youtube.com/@humor_1bunzi,유머일번지,entertainment,KR,"1,144th","Nov 7th, 2019",--,"-166,960",€0 - €0,"1,886th","2,553rd",https://socialblade.com/youtube/channel/UC0AAyspx3wCUd0e9UpjEHjQ,"2,190th",169K,--,621,"125,489th",129417552,-5.009M,€0 - €0
@crazygreenboy,https://youtube.com/@crazygreenboy,그린보이,,KR,335th,"Jan 5th, 2024",+8.33K,"+4,502,791",€30.7K - €491.7K,--,"2,540th",https://socialblade.com/youtube/channel/UCSa1tSD_QFzSpJ0ECx_BNEA,"1,248th",1.33M,250K,257,"29,730th",591184971,135.084M,€368.8K - €5.9M
@eoltaeng2,https://youtube.com/@eoltaeng2,얼탱이,,KR,"1,348th","Jul 11th, 2022",-10,"+86,083",€588 - €9.4K,--,"2,505th",https://socialblade.com/youtube/channel/UCHSxlJF2MQ4ktW86zajyh8Q,"2,561st",86.4K,-300,273,"121,586th",137378625,2.582M,€7.1K - €112.8K
@table_diary,https://youtube.com/@table_diary,식탁일기 table diary,howto,KR,129th,"Aug 13th, 2020",+6.33K,"+3,305,784",€22.6K - €361K,249th,"2,480th",https://socialblade.com/youtube/channel/UCemFUqq5jad1f258HrPS5rg,940th,4.27M,190K,333,"16,515th",970518360,99.174M,€270.7K - €4.3M
@nurituber,https://youtube.com/@nurituber,NURItuber,entertainment,KR,204th,"Nov 19th, 2015",+4K,"+5,176,443",€35.3K - €565.3K,880th,"2,409th",https://socialblade.com/youtube/channel/UCU9YE0acRc6JfJO53S2cgIA,"1,099th",2.73M,120K,828,"3,813th",3072154404,155.293M,€424K - €6.8M
@chengdamunni,https://youtube.com/@chengdamunni,청담언니,people,KR,120th,"Apr 19th, 2017",+5.33K,"+3,532,229",€24.1K - €385.7K,496th,"2,395th",https://socialblade.com/youtube/channel/UCWUs7iRHBk3p0YQ85Ae7OXg,908th,4.58M,160K,1383,"2,381st",4199656125,105.967M,€289.3K - €4.6M
@sharp_ing,https://youtube.com/@sharp_ing,샾잉 #ing,entertainment,KR,332nd,"Feb 28th, 2020",+1K,"+4,265,759",€29.1K - €465.8K,"1,018th","2,384th",https://socialblade.com/youtube/channel/UCwNVDlUgdBlmVWRPy4Nk0Dw,"1,244th",1.32M,30K,33042,"2,714th",3850794656,127.973M,€349.4K - €5.6M
@user-yw6or9er1x,https://youtube.com/@user-yw6or9er1x,신피디리뷰,,KR,"1,761st","Aug 17th, 2023",+1.62K,"+4,798,138",€32.7K - €524K,--,"2,382nd",https://socialblade.com/youtube/channel/UCWx53GNORElzdLnAXGgq9CQ,"3,351st",49.1K,48.8K,373,"119,563rd",144546989,143.944M,€393K - €6.3M
@kbs_gagconcert,https://youtube.com/@kbs_gagconcert,개그콘서트,people,KR,897th,"Nov 5th, 2021",+1.86K,"+4,908,276",€33.5K - €536K,"1,454th","2,336th",https://socialblade.com/youtube/channel/UCzT7nHtzVqwiarTH8sqHaJA,"1,901st",429K,56K,1547,"26,551st",659654483,147.248M,€402K - €6.4M
@diggle,https://youtube.com/@diggle,디글 :Diggle,entertainment,KR,159th,"Feb 26th, 2020",+1.66K,"+3,957,679",€27K - €432.2K,795th,"2,348th",https://socialblade.com/youtube/channel/UCWYzc_p0GgfCepIWDHGFmEg,"1,014th",3.54M,50K,46353,866th,8119081780,118.73M,€324.1K - €5.2M
@mnet,https://youtube.com/@mnet,Mnet K-POP,entertainment,KR,10th,"Mar 9th, 2006",+3.33K,"+4,742,385",€32.4K - €517.9K,120th,"2,269th",https://socialblade.com/youtube/channel/UCbD8EppRX3ZwJSou-TVo90A,246th,21M,100K,37215,258th,16239280188,142.272M,€388.4K - €6.2M
@tvndrama,https://youtube.com/@tvndrama,tvN drama,entertainment,KR,64th,"Nov 8th, 2011",+3K,"+4,540,350",€31K - €495.8K,456th,"2,237th",https://socialblade.com/youtube/channel/UC9w-h_ciMmX64TcLRcb1xPg,656th,7.05M,90K,59850,778th,8693018266,136.21M,€371.9K - €5.9M
@moviereview1-hg4gi,https://youtube.com/@moviereview1-hg4gi,movie review 1,,KR,--,"Mar 13th, 2024",+38.3K,"+6,932,599",€47.3K - €757K,--,"2,231st",https://socialblade.com/youtube/channel/UCeZzhC4hIz4zIKfTT8e4GAQ,"1,404th",1.18M,1.15M,122,"115,762nd",207977970,207.978M,€567.8K - €9.1M
@fact_kim_,https://youtube.com/@fact_kim_,김팩트,,KR,"1,271st","Dec 21st, 2023",+557,"+4,606,989",€31.4K - €503.1K,--,"2,226th",https://socialblade.com/youtube/channel/UCqA58HJhzETaaR6WyJhp9aQ,"2,456th",98K,16.7K,675,"32,124th",555484881,138.21M,€377.3K - €6M
@kellyfornia99,https://youtube.com/@kellyfornia99,김켈리 Kellyfornia,people,KR,513th,"Aug 12th, 2014",+900,"+4,407,888",€30.1K - €481.3K,"1,051st","2,051st",https://socialblade.com/youtube/channel/UCmjjgsm51PYMPf5REDylbSA,"1,480th",815K,27K,2035,"6,283rd",2103555730,132.237M,€361K - €5.8M
@lesserafim_official,https://youtube.com/@lesserafim_official,LE SSERAFIM,music,KR,97th,"Oct 19th, 2021",+3.33K,"+4,024,034",€27.5K - €439.4K,477th,"2,036th",https://socialblade.com/youtube/channel/UCs-QBT4qkj_YiQw1ZntDO3g,834th,5.29M,100K,1142,"3,912th",2946354054,120.721M,€329.6K - €5.3M
@seungbin,https://youtube.com/@seungbin,승빈Seungbin,people,KR,206th,"Jul 29th, 2020",+6K,"+4,962,538",€33.9K - €541.9K,687th,"1,960th",https://socialblade.com/youtube/channel/UCOTO6JU7qJf5E-kFDam30VQ,"1,102nd",2.69M,180K,836,"11,554th",1310933051,148.876M,€406.4K - €6.5M
@tvndent,https://youtube.com/@tvndent,tvN D ENT,entertainment,KR,114th,"Jun 13th, 2013",+1.33K,"+5,329,346",€36.4K - €582K,668th,"1,984th",https://socialblade.com/youtube/channel/UCsRIHt5FkbGc6cQtCxt-ufA,882nd,4.81M,40K,38299,513th,11153119602,159.88M,€436.5K - €7M
@official_g_i_dle,https://youtube.com/@official_g_i_dle,(G)I-DLE (여자)아이들 (Official YouTube…,music,KR,49th,"Apr 19th, 2018",+3.66K,"+6,869,437",€46.9K - €750.1K,244th,"1,950th",https://socialblade.com/youtube/channel/UCritGVo7pLJLUS8wEu32vow,529th,8.31M,110K,1124,"1,906th",4939056235,206.083M,€562.6K - €9M
@foodinglove,https://youtube.com/@foodinglove,푸딩 FOODING,travel,KR,344th,"Jan 5th, 2020",+6.66K,"+4,361,992",€29.8K - €476.3K,151st,"1,930th",https://socialblade.com/youtube/channel/UCz1__nhtuF94sI3grQ-z8eA,"1,258th",1.25M,200K,559,"19,909th",852374780,130.86M,€357.2K - €5.7M
@pledis17,https://youtube.com/@pledis17,SEVENTEEN,music,KR,29th,"Nov 16th, 2012",+6.66K,"+5,594,326",€38.2K - €610.9K,165th,"1,779th",https://socialblade.com/youtube/channel/UCfkXDY7vwkcJ8ddFGz8KusA,344th,11.2M,200K,2044,"1,597th",5564568370,167.83M,€458.2K - €7.3M
@mnetm2,https://youtube.com/@mnetm2,M2,entertainment,KR,37th,"Apr 29th, 2014",+2.33K,"+5,018,829",€34.3K - €548.1K,230th,"1,682nd",https://socialblade.com/youtube/channel/UCTQVIXvcHrR9jYoJ6qaBAow,366th,9.92M,70K,23457,654th,9586365396,150.565M,€411K - €6.6M
@newskbs,https://youtube.com/@newskbs,KBS News,news,KR,194th,"Aug 6th, 2013",+1.33K,"+5,604,059",€38.2K - €612K,287th,"1,564th",https://socialblade.com/youtube/channel/UCcQTRi69dsVYHN3exePtZ1A,"1,079th",2.89M,40K,309569,"1,037th",7240006185,168.122M,€459K - €7.3M
@namcook,https://youtube.com/@namcook,NamCook 남쿡,,KR,247th,"Apr 29th, 2023",+12.6K,"+6,155,754",€42K - €672.2K,--,"1,537th",https://socialblade.com/youtube/channel/UCfiOvlU7hCGHl_yP_ddfyRw,"1,151st",2.25M,380K,166,"10,973rd",1375270992,184.673M,€504.2K - €8.1M
@jypentertainment,https://youtube.com/@jypentertainment,JYP Entertainment,music,KR,5th,"Jan 25th, 2008",+3.33K,"+6,005,005",€41K - €655.7K,60th,"1,523rd",https://socialblade.com/youtube/channel/UCaO6TYtlC8U5ttz62hTrZgg,169th,29.1M,100K,2076,135th,22399907923,180.15M,€491.8K - €7.9M
@shortsbox13579,https://youtube.com/@shortsbox13579,쇼츠박스 Shorts Box,,KR,"1,590th","Apr 5th, 2023",+2.08K,"+6,099,951",€41.6K - €666.1K,--,"1,499th",https://socialblade.com/youtube/channel/UCsomvq0tNOhYz4hpFwxW6yw,"2,881st",62.4K,62.4K,323,"93,479th",183046399,182.999M,€499.6K - €8M
@jeehoon-kim,https://youtube.com/@jeehoon-kim,CHANNEL-2024,,KR,441st,"Mar 24th, 2023",-130,"+6,247,022",€42.6K - €682.2K,--,"1,432nd",https://socialblade.com/youtube/channel/UChd9vAEik6MNkuX_5IULOTA,"1,393rd",891K,-4K,129,"91,270th",187410805,187.411M,€511.6K - €8.2M
@lckland,https://youtube.com/@lckland,LCK랜드,,KR,"1,598th","Jul 24th, 2023",+87,"+6,329,570",€43.2K - €691.2K,--,"1,422nd",https://socialblade.com/youtube/channel/UCXclN1_nffXevLFPkNmgGng,"2,894th",65K,2.6K,9,"91,005th",190557871,189.887M,€518.4K - €8.3M
@foodiemama2210,https://youtube.com/@foodiemama2210,푸디마마 Foodie Mama,,KR,50th,"Aug 28th, 2022",+7.33K,"+5,669,791",€38.7K - €619.1K,--,"1,361st",https://socialblade.com/youtube/channel/UCiV4OPgaUfwX3HvktO9YPtA,535th,8.28M,220K,444,"1,642nd",5421097067,170.094M,€464.4K - €7.4M
@shorts_sunny.,https://youtube.com/@shorts_sunny.,써니 Sunny SHORTS,,KR,280th,"Apr 10th, 2023",+17.6K,"+5,836,468",€39.8K - €637.3K,--,"1,322nd",https://socialblade.com/youtube/channel/UCqFHSwx5H9oWe8x6vAsM-AQ,"1,188th",1.95M,530K,163,"32,969th",548486305,175.094M,€478K - €7.6M
@illit_official,https://youtube.com/@illit_official,ILLIT,music,KR,342nd,"Aug 29th, 2023",+20.1K,"+6,434,036",€43.9K - €702.6K,868th,"1,253rd",https://socialblade.com/youtube/channel/UCEpFoWeCMCo5z3EvWaz6hQQ,"1,255th",1.34M,604K,217,"60,410th",335328727,193.021M,€526.9K - €8.4M
@ytnnews24,https://youtube.com/@ytnnews24,YTN,news,KR,123rd,"May 23rd, 2013",+1K,"+6,667,465",€45.5K - €728.1K,189th,"1,236th",https://socialblade.com/youtube/channel/UChlgI3UHCOnwUGzWzbJ3H5w,919th,4.45M,30K,764799,365th,13565918905,200.024M,€546.1K - €8.7M
@dsand00,https://youtube.com/@dsand00,dsand,film,KR,81st,"Nov 25th, 2021",+11.3K,"+6,598,129",€45K - €720.5K,194th,"1,230th",https://socialblade.com/youtube/channel/UC5f7SMkMhIwMBAujIdt79zg,748th,6.17M,340K,103,"4,408th",2717048669,197.944M,€540.4K - €8.6M
@moviehero00,https://youtube.com/@moviehero00,무비히어로,,KR,"1,746th","Oct 30th, 2023",+207,"+927,023",€6.3K - €101.2K,--,"1,227th",https://socialblade.com/youtube/channel/UCM-tb5LXKKsZRL1lT5bwkwQ,"3,308th",47.7K,6.2K,371,"83,748th",208118285,27.811M,€75.9K - €1.2M
@lardura,https://youtube.com/@lardura,라바두비라바,education,KR,334th,"Nov 9th, 2020",+13.6K,"+7,369,456",€50.3K - €804.7K,603rd,"1,209th",https://socialblade.com/youtube/channel/UC2Z3naGqcQ3EKxilsv5WHHA,"1,246th",1.36M,409K,221,"23,769th",733748179,221.084M,€603.6K - €9.7M
@ekisshort,https://youtube.com/@ekisshort,예능엑기스,,KR,"1,013th","Nov 18th, 2022",+1.33K,"+6,551,605",€44.7K - €715.4K,--,"1,135th",https://socialblade.com/youtube/channel/UCW6pZvZ2ii67XsQHNrPlDPQ,"2,031st",304K,40K,1134,"10,882nd",1367954455,196.548M,€536.6K - €8.6M
@byungari0904,https://youtube.com/@byungari0904,Byungari 병아리언니,people,KR,44th,"May 10th, 2020",+13K,"+8,290,372",€56.6K - €905.3K,173rd,"1,051st",https://socialblade.com/youtube/channel/UC8TCA15kPzNw9ppRaVZ937w,440th,9.28M,390K,920,966th,7573931692,248.711M,€679K - €10.9M
